Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2016,RICHARD TEASTER,DRA,54500,VOICE LAB,C,Lect,1,7,14%,2,5,5,5,5,5,5,5,5,5
Spring,2016,JOSEPH PINO,DRA,54505,EAR TRAINING,A,Lect,1,5,20%,2,4,3,3,3,3,3,3,3,3
Fall,2016,JOSEPH PINO,DRA,54505,EAR TRAINING,A,Lect,4,4,100%,2,4.25,4.25,4.5,3.5,3.75,4,4,3.75,3.5
Spring,2016,"PINO, J. (co-taught)",DRA,54509,THEA SYSTEM DESIGN,A,Lect,2,3,67%,8,3,3,3,3,3,3,3,3,3
Spring,2016,"EVANS, C. (co-taught)",DRA,54509,THEA SYSTEM DESIGN,A,Lect,2,3,67%,8,3.5,1,2.5,2,4,3.5,2.5,3,3
Fall,2016,"PINO, J. (co-taught)",DRA,54509,THEA SOU SYSDESIGN,A,Lect,2,2,100%,5,2,2,2,2,2,2,2,2,2
Fall,2016,"EVANS, C. (co-taught)",DRA,54509,THEA SOU SYSDESIGN,A,Lect,2,2,100%,5,3.5,1.5,2,3.5,3.5,3,4,2,3.5
Spring,2016,BRIAN RUSSMAN,DRA,54513,MILLINERY II,A,Lect,1,2,50%,8,5,5,5,5,5,5,5,5,5
Spring,2016,JED HARRIS,DRA,54517,DRCTORS CLLOQUIUM,A,Lect,2,10,20%,2,5,5,5,5,5,5,5,4.5,4.5
Fall,2016,JED HARRIS,DRA,54517,DRCTORS CLLOQUIUM,A,Lect,3,14,21%,2,5,5,5,4.33,5,4.67,4.67,5,4.33
Fall,2016,RANDY KOVITZ,DRA,54519,ACTING FOR CAMERA,A,Lect,3,8,38%,4,4.67,4.67,4.67,4,4.33,4.33,4.33,4.67,4.33
Fall,2016,RANDY KOVITZ,DRA,54519,ACTING FOR CAMERA,B,Lect,2,10,20%,6.5,3.5,4,3.5,4.5,5,4,3.5,3.5,4
Spring,2016,RANDY KOVITZ,DRA,54520,ACTNG FOR THE CAMERA,A,Lect,2,22,9%,3.5,4,4,4,4.5,4,4,4.5,4,4
Spring,2016,"HARRIS, J. (co-taught)",DRA,54522,PLAYS AND PITCHES,A3,Lect,2,8,25%,6.5,5,4,4.5,4,4.5,4,4,4,4.5
Spring,2016,"RIVAS, M. (co-taught)",DRA,54522,PLAYS AND PITCHES,A3,Lect,2,8,25%,6.5,5,4.5,5,5,5,5,5,5,4.5
Spring,2016,CYNTHIA LIMAURO,DRA,54524,DANCE LIGHTING DESGN,A3,Lect,1,6,17%,2,5,5,5,5,4,4,5,5,5
Spring,2016,BRIAN RUSSMAN,DRA,54534,THEATRICAL FOOTWEAR,A4,Lect,3,4,75%,7,4.33,4.67,4.67,4.67,4.67,4,4.33,4.33,4.33
Spring,2016,BRIAN RUSSMAN,DRA,54535,FABRIC MODIFICTN,A3,Lect,2,6,33%,8,5,5,5,5,5,5,5,4.5,4.5
Fall,2016,BRIAN RUSSMAN,DRA,54537,CSTM CRF THTL JW MKG,A1,Lect,1,3,33%,8,5,5,5,5,5,5,5,5,5
Fall,2016,BRIAN RUSSMAN,DRA,54539,FABRIC DYEING I,A,Lect,4,7,57%,8.75,5,5,5,4.75,4.5,4.75,4.25,4.5,4.75
Fall,2016,"RAUH, R. (co-taught)",DRA,54561,FILMS COEN BROS,A,Lect,4,11,36%,2.75,3,3,2.75,2.5,3.25,2.75,3.75,2.75,3.75
Fall,2016,"KOVITZ, R. (co-taught)",DRA,54561,FILMS COEN BROS,A,Lect,4,11,36%,2.75,4.75,4.75,4.75,4.67,4.67,4.67,4.67,4.67,4.67
Spring,2016,RICHARD RAUH,DRA,54593,STANLEY KUBRICK FILM,A,Lect,5,21,24%,4.4,4.2,4.6,4.2,3.2,4.6,4.4,4.6,4.4,4.8
Fall,2016,CADEN MANSON,DRA,54615,MFA DIRECTORS LAB,A,Lect,1,5,20%,5,5,5,5,5,5,5,5,5,4
Spring,2016,JOSEPH PINO,DRA,54666,PRODUCTION AUDIO,A,Lect,12,15,80%,6.75,3.83,4.58,4.67,4,4.5,4.58,4.67,4.08,4.17
Fall,2016,THOMAS DOUGLAS,DRA,54702,GD MUS RDG DRA PROD,A,Lect,2,4,50%,2,4,4,4.5,4.5,5,4.5,4,4,4
Spring,2016,BERNARD CARTER,DRA,54705,GRAD ADV FAB 1,A,Lect,2,2,100%,5,3.5,2,2,2.5,4,4,3.5,3,3
Fall,2016,"HARRIS, J. (co-taught)",DRA,54709,THEATRE LAB I,A,Lect,5,8,62%,5,4.4,3.8,4,3.8,4,4.2,4.4,3.6,4
Fall,2016,"HANDEL, R. (co-taught)",DRA,54709,THEATRE LAB I,A,Lect,5,8,62%,5,4.4,4.8,4.6,4.2,4.6,4.6,4.4,4.2,4.4
Spring,2016,"HARRIS, J. (co-taught)",DRA,54710,THEATRE LAB II,A,Lect,1,8,12%,5,4,4,4,4,4,4,4,4,4
Spring,2016,"HANDEL, R. (co-taught)",DRA,54710,THEATRE LAB II,A,Lect,1,8,12%,5,4,4,4,4,4,4,4,4,4
Spring,2016,SUSAN TSU,DRA,54712,PAINTNG THEATRCL DES,A,Lect,3,5,60%,10,4,2,2,2.67,3,2.33,4,2.67,2.33
Fall,2016,CARLYN AQUILINE,DRA,54713,DRAMATURGY GRD PLYWR,A2,Lect,1,6,17%,14,5,5,3,5,5,4,5,5,4
Fall,2016,"PINO, J. (co-taught)",DRA,54715,GRD HISTORY SND DESG,A,Lect,2,3,67%,8,5,4.5,4,4,4.5,4,5,4.5,4
Fall,2016,"PICKETT, S. (co-taught)",DRA,54715,GRD HISTORY SND DESG,A,Lect,2,3,67%,8,4.5,4,4,4,4.5,4.5,5,4.5,4
Spring,2016,GREGORY LEHANE,DRA,54718,GRAD CAMERA LAB,A3,Lect,2,8,25%,5,3.5,2.5,3,3.5,3.5,3.5,3.5,3.5,3.5
Spring,2016,GREGORY LEHANE,DRA,54721,GRAD DIRCTG:TXT STGE,A,Lect,1,3,33%,2,3,4,4,4,4,4,3,4,3
Spring,2016,MOLLY MCCARTER,DRA,54723,GRAD ADV TOP SM II,A3,Lect,1,2,50%,8,5,5,5,5,5,5,5,5,5
Spring,2016,MOLLY MCCARTER,DRA,54723,GRAD ADV TOP SM II,A4,Lect,2,2,100%,5,4.5,4.5,4.5,4,3.5,3.5,4,4,3.5
Spring,2016,CYNTHIA LIMAURO,DRA,54724,GRAD DANCE LGHTG DES,A3,Lect,2,4,50%,5,5,4,4,5,5,4.5,4.5,4.5,5
Fall,2016,ANNE MUNDELL,DRA,54731,GRAD SCENC DESG EXPL,A,Lect,1,4,25%,14,5,3,4,4,4,4,2,4,5
Spring,2016,"BLOCK, R. (co-taught)",DRA,54732,GRAD SCEN DES BOOT C,A,Lect,1,2,50%,24,4,4,4,4,4,4,5,4,4
Spring,2016,"SISSONS, N. (co-taught)",DRA,54732,GRAD SCEN DES BOOT C,A,Lect,1,2,50%,24,5,5,5,5,5,5,5,5,5
Spring,2016,"MUNDELL, A. (co-taught)",DRA,54732,GRAD SCEN DES BOOT C,A,Lect,1,2,50%,24,5,5,5,5,5,5,5,5,5
Fall,2016,BETH ZAMBORSKY,DRA,54737,GRAD SCENIC PAINTG I,A,Lect,1,6,17%,2,4,2,3,1,5,5,5,3,4
Spring,2016,BETH ZAMBORSKY,DRA,54738,GRAD SCENIC PAINT II,A,Lect,1,3,33%,11,4,4,4,4,4,4,4,4,4
Fall,2016,RICHARD BLOCK,DRA,54739,GR HIS ARCH&DECOR 1,A,Lect,3,8,38%,5,3.33,4,3.67,2.33,3,3.67,3.67,3,3
Spring,2016,RICHARD BLOCK,DRA,54740,GD HIST ARCH&DECOR 2,A,Lect,3,8,38%,5,4,4,4,3.67,4.33,4.67,4.67,4.67,4.33
Fall,2016,SUSAN TSU,DRA,54741,GRD FUNDML COSTM DES,A,Lect,4,7,57%,15.75,4.5,4.25,3.75,3.75,4.25,3.75,4.75,4.5,4
Spring,2016,SUTTIRAT LARLARB,DRA,54742,GRAD COST DES TV FLM,A,Lect,2,6,33%,11,4.5,4,3.5,4,4.5,4,4,4,3
Fall,2016,MELINDA ESHELMAN,DRA,54745,GR HISTRY OF CLOTHNG,A,Lect,4,6,67%,12.75,4.25,3.5,3.25,4.5,4,3.5,4.75,3.5,3.5
Spring,2016,SUTTIRAT LARLARB,DRA,54746,GRAD HIST CLOTHING 2,A,Lect,2,9,22%,5,4,4,4.5,3,4,4.5,4.5,3.5,3.5
Fall,2016,ROBERT HANDEL,DRA,54747,DRAMA WRITNG FORUM I,A,Lect,4,6,67%,7.25,5,5,5,5,5,5,5,5,5
Fall,2016,MOLLY MCCARTER,DRA,54749,INTRO GRAD PRODUCTN,A1,Lect,3,7,43%,8,4,3.33,4.33,2.67,4.33,4.33,4.33,4,3.67
Fall,2016,KEVIN HINES,DRA,54753,GR STRUCTRL DSGN I,A,Lect,1,3,33%,8,4,4,4,4,4,4,4,4,4
Spring,2016,JOSEPH PINO,DRA,54756,GRAD THEATRE EAR,A,Lect,1,2,50%,8,5,5,5,5,5,5,5,5,5
Fall,2016,CADEN MANSON,DRA,54757,GRAD DRCTG NEW WRKS,A,Lect,1,3,33%,14,5,5,5,5,5,5,5,5,4
Fall,2016,MEGAN RIVAS,DRA,54759,WRKING W/ DRAMATURGS,A2,Lect,4,6,67%,5,5,5,4.75,5,5,5,5,5,4.75
Spring,2016,MOLLY MCCARTER,DRA,54760,GRAD ETHICS & INNOVA,A,Lect,2,2,100%,8,4.5,4,4,4,4,4,4,4,4
Spring,2016,TINA SHACKLEFORD,DRA,54764,GRAD STAGE MNGMT SEM,A,Lect,6,7,86%,2.5,4.17,4,3.83,3.33,3.67,3.83,4.17,4,3.67
Spring,2016,CHRISTIAN BROWN,DRA,54768,GRAD PRODTN ELECTCS,A,Lect,3,3,100%,9,4.33,3.33,3.67,3.67,4.33,3.67,4.33,4,3.33
Spring,2016,DAVID BOEVERS,DRA,54777,GRAD SCNC FAB & INST,A,Lect,2,2,100%,3.5,3.5,3,3,3,2.5,3,2,2.5,2
Fall,2016,ROBERT THOMSON,DRA,54778,GRAD LGHT CAMERA,A1,Lect,2,2,100%,3.5,5,4,4.5,3.5,4,4.5,5,5,4
Fall,2016,MOLLY MCCARTER,DRA,54781,GRAD STAGE MGMT I,A1,Lect,1,4,25%,14,4,3,4,3,4,4,4,5,4
Spring,2016,WENDY ARONS,DRA,54785,COLLOQUIUM,A,Lect,11,25,44%,8,4.45,4.64,4.18,4.09,4.27,4.09,4.64,4.36,3.91
Fall,2016,MEGAN RIVAS,DRA,54785,COLLOQUIUM,A,Lect,19,35,54%,7.26,4.84,4.95,4.89,4.63,4.89,4.79,5,4.74,4.58
Fall,2016,MELISSA MARTIN,DRA,54787,GRAD SCREENWRITING I,A,Lect,4,6,67%,6.5,4.75,3.75,3.75,4.5,4.75,4.75,5,4,3.75
Spring,2016,MELISSA MARTIN,DRA,54788,GRAD SCREENWRTG II,A,Lect,1,6,17%,8,5,4,3,4,5,4,5,4,4
Fall,2016,MOLLY MCCARTER,DRA,54789,GR PRDCTN PERSNL MGT,A,Lect,4,6,67%,8,4.75,4.5,4.25,4,4.75,4.75,4.5,4.5,4.5
Spring,2016,DAVID HOLCOMB,DRA,54790,GRAD PRDCTN RSRC MGT,A,Lect,5,5,100%,7.4,4.8,4.4,4.6,4.6,4.4,4.4,4.8,4.4,4.8
Fall,2016,ROBERT HANDEL,DRA,54791,PLAYWRITING I,A,Lect,4,6,67%,8.75,5,5,5,5,5,5,5,5,5
Spring,2016,ROBERT HANDEL,DRA,54792,PLAYWRITING II,A,Lect,1,6,17%,11,5,5,5,5,5,5,5,5,5
Spring,2016,EUGENIE CARABATSOS,DRA,54793,GRAD WRT FOR TV,A,Lect,3,9,33%,8,5,4.33,4.67,3.67,4.67,4.33,4.67,4,4
Fall,2016,"SHEA, L. (co-taught)",DRA,54798,EXPANDED THEATER FUS,A,Lect,2,2,100%,5,3,3,2.5,3.5,4.5,4,3.5,3,3
Fall,2016,"MOMENI, A. (co-taught)",DRA,54798,EXPANDED THEATER FUS,A,Lect,2,2,100%,5,3,2.5,2.5,3,4,4,2.5,3,3
Fall,2016,"PINO, J. (co-taught)",DRA,54799,GRAD PROFESSL PREP 1,A1,Lect,1,8,12%,5,4,3,4,3,4,4,4,4,3
Fall,2016,"SISSONS, N. (co-taught)",DRA,54799,GRAD PROFESSL PREP 1,A1,Lect,1,8,12%,5,3,1,2,2,3,3,3,3,3
Spring,2016,"PINO, J. (co-taught)",DRA,54800,GRAD PROFSL PREP 2,A,Lect,3,12,25%,5,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33
Spring,2016,"SISSONS, N. (co-taught)",DRA,54800,GRAD PROFSL PREP 2,A,Lect,3,12,25%,4,3.67,4,4,4,4,4,4,4,4
Spring,2016,"PINO, J. (co-taught)",DRA,54805,GRAD THEA SYSTEM DES,A,Lect,2,3,67%,8,5,4.5,5,5,5,5,5,5,5
Spring,2016,"EVANS, C. (co-taught)",DRA,54805,GRAD THEA SYSTEM DES,A,Lect,2,3,67%,8,5,4.5,5,5,5,5,5,5,5
Fall,2016,"PINO, J. (co-taught)",DRA,54805,GRAD THEA SYSTEM DES,A,Lect,1,2,50%,14,4,4,3,4,4,4,5,4,3
Fall,2016,"EVANS, C. (co-taught)",DRA,54805,GRAD THEA SYSTEM DES,A,Lect,1,2,50%,14,4,4,4,3,4,4,4,3,3
Fall,2016,SUSAN TSU,DRA,54811,GR DRAW THEATRCL DES,A,Lect,3,4,75%,13,4.33,3.67,3.67,4.33,3.67,4,4.67,4,4
Spring,2016,HUGH HANSON,DRA,54813,DRAPNG CSTM ARTS II,A,Lect,1,2,50%,14,5,5,5,5,5,5,5,4,5
Fall,2016,HUGH HANSON,DRA,54814,DRAPING COST ART/DES,A,Lect,4,7,57%,13.5,5,4.5,4.5,4.75,5,4.5,5,5,5
Fall,2016,TINA SHACKLEFORD,DRA,54815,GRD NEG CON MNGT,A2,Lect,2,3,67%,5,3,4,3.5,3.5,4,4,4,3.5,3.5
Fall,2016,TINA SHACKLEFORD,DRA,54816,STAGE MANGMNT:CUE LB,A2,Lect,2,4,50%,3.5,4.5,4.5,4.5,3.5,4.5,4,3.5,4,4
Spring,2016,NARELLE SISSONS,DRA,54819,GRAD FIGURE DRAW 1,A,Lect,2,3,67%,2,4.5,4.5,4.5,4.5,4.5,4,4,4,4.5
Fall,2016,BETH ZAMBORSKY,DRA,54819,GRAD FIGURE DRAW 1,A,Lect,3,5,60%,3,4,4,4,4.33,4,4,3.67,3.67,3.67
Fall,2016,BRIAN RUSSMAN,DRA,54826,GRAD COSTME MGMT SEM,A2,Lect,2,4,50%,6.5,5,5,5,5,5,5,5,5,5
Fall,2016,"SISSONS, N. (co-taught)",DRA,54831,GRAD SCENOGRAPHY,A,Lect,4,6,67%,12,3.5,3.5,3.25,4,3.5,3.25,4.5,3.5,2.5
Fall,2016,"ESHELMAN, M. (co-taught)",DRA,54831,GRAD SCENOGRAPHY,A,Lect,4,6,67%,12,3.5,3.25,3,3.5,3.25,3.25,4.25,3.25,3
Spring,2016,"SISSONS, N. (co-taught)",DRA,54832,SCENC DESGN MODN CLS,A,Lect,2,2,100%,9.5,3.5,4,3.5,3.5,3.5,3,4,3.5,3.5
Spring,2016,"COOKE, P. (co-taught)",DRA,54832,SCENC DESGN MODN CLS,A,Lect,2,2,100%,9.5,4,4,3.5,4,3.5,3.5,4,3.5,3.5
Fall,2016,TINA SHACKLEFORD,DRA,54839,GR STAGE MGT SEMINAR,A,Lect,5,8,62%,2.6,4.2,3.8,4,4,4,3.8,4,3.8,3.6
Spring,2016,SUSAN TSU,DRA,54842,GRAD COS DES CLASSIC,A3,Lect,1,2,50%,11,5,5,5,5,5,5,5,5,5
Fall,2016,BRIAN RUSSMAN,DRA,54845,GRAD FABRIC DYEING I,A,Lect,2,6,33%,12.5,4.5,4.5,4.5,5,5,4.5,3.5,4,4.5
Spring,2016,NARELLE SISSONS,DRA,54846,SCNC DES SKL MDL MKG,A3,Lect,1,2,50%,8,4,4,4,3,4,4,4,4,3
Spring,2016,KEVIN HINES,DRA,54847,GRAD 30 HOUR OSHA,A,Lect,4,4,100%,4.25,3,3.5,3,3,3,3,3,2.75,2.33
Fall,2016,HUGH HANSON,DRA,54848,FLT PATTN COSTM ARTS,A1,Lect,1,3,33%,14,5,4,,5,5,4,5,5,5
Spring,2016,CADEN MANSON,DRA,54855,GRAD THINK TANK,A,Lect,1,5,20%,5,5,5,5,5,5,5,5,5,5
Fall,2016,CADEN MANSON,DRA,54855,GRAD THINK TANK,A,Lect,1,5,20%,2,5,5,5,5,5,5,5,5,5
Spring,2016,DAVID HOLCOMB,DRA,54859,GR PRDCTN MGT WKSP,A,Lect,3,5,60%,2,4,4,4,4,4,4,4,4,4
Fall,2016,DAVID HOLCOMB,DRA,54859,GR PRDCTN MGT WKSP,A,Lect,3,5,60%,3,4.33,4.33,4.33,3.67,4.33,4.33,4.33,4.33,4.33
Spring,2016,KEVIN HINES,DRA,54865,GRAD MACHINE DES I,A,Lect,3,4,75%,6,4.33,3.33,3.33,3.33,4,4.67,4.33,4,4
Fall,2016,SARAH PICKETT,DRA,54868,GRAD CONC SND DSGN 2,A,Lect,3,3,100%,9,4.67,4.33,4,3.33,3.67,4.33,5,4.33,4
Spring,2016,ANNE MUNDELL,DRA,54872,GR SCE DES SKILLS 2D,A4,Lect,1,2,50%,5,5,5,5,5,5,5,5,5,5
Fall,2016,DAVID BOEVERS,DRA,54873,GR TCHNCAL DIRECTN 1,A,Lect,1,4,25%,8,4,4,4,3,5,5,3,3,4
Spring,2016,KEVIN HINES,DRA,54874,GR TCHNCL DIRECTN II,A,Lect,2,2,100%,6.5,4,3,3,2.5,4,4,4.5,3.5,3.5
Spring,2016,LAWRENCE SHEA,DRA,54875,GRAD SEMR IN MEDIA,A,Lect,4,9,44%,7.25,4.5,4,4.25,4,5,4.25,4.5,4.25,4.5
Fall,2016,LAWRENCE SHEA,DRA,54875,GRAD MEDA CNCPT STDO,A,Lect,4,7,57%,2.75,4.5,3.75,3.5,4.25,5,4.75,4.25,4.25,4.25
Fall,2016,RICHARD BLOCK,DRA,54879,GR SCNC DSG SKL DRFT,A1,Lect,2,4,50%,8,3,2.5,2,3,4,3,2.5,2.5,2.5
Fall,2016,ANNE MUNDELL,DRA,54883,GRD SC DS SKL DG DRW,A2,Lect,1,4,25%,5,5,3,4,4,5,3,3,4,4
Fall,2016,"SISSONS, N. (co-taught)",DRA,54884,GRAD FUTURE STAGES,A,Lect,5,10,50%,6.2,3.8,3.6,3.8,3.4,3.8,4,4.2,3.8,3.8
Fall,2016,"SHEA, L. (co-taught)",DRA,54884,GRAD FUTURE STAGES,A,Lect,5,10,50%,5.6,4.2,4,4.2,4.2,4.4,4,4.2,4.2,4.2
Fall,2016,"MANSON, C. (co-taught)",DRA,54884,GRAD FUTURE STAGES,A,Lect,5,10,50%,5.6,4.2,4,4.2,4.2,4.4,4,4.2,4.2,4.2
Fall,2016,MELISSA MARTIN,DRA,54887,GRD SCREENWRTG III,A,Lect,1,6,17%,11,5,4,4,4,5,4,5,4,4
Spring,2016,MELISSA MARTIN,DRA,54888,GRAD SCREENWRG IV,A,Lect,3,6,50%,6.5,4,4,4,4.33,4.67,4.33,5,4.33,4
Spring,2016,TINA SHACKLEFORD,DRA,54890,PTM THESIS,A,Lect,3,3,100%,2,4,4.33,4.33,4.33,4.33,4,4.33,4,4
Fall,2016,ROBERT HANDEL,DRA,54891,PLAYWRITING III,A,Lect,1,6,17%,11,5,5,5,5,5,5,5,5,5
Spring,2016,ROBERT HANDEL,DRA,54892,PLAYWRITING IV,A,Lect,3,6,50%,11,5,5,5,5,5,5,5,5,5
Fall,2016,ROBERT HANDEL,DRA,54893,DRAMATIC WRTG THESIS,A,Lect,1,6,17%,11,5,5,5,5,5,5,5,5,5
Spring,2016,ROBERT HANDEL,DRA,54894,DRAMATIC WRTG THESIS,A,Lect,3,6,50%,24,5,4.67,5,5,5,4.67,5,5,5
Fall,2016,LAWRENCE SHEA,DRA,54897,DIRECTED STUDY D/P,B,Lect,2,3,67%,5,5,5,5,5,5,5,5,5,5
Fall,2016,LAWRENCE SHEA,DRA,54899,GRD DECDING MEDIA,A,Lect,3,8,38%,6,5,4.67,5,4.67,5,5,5,5,5
Spring,2016,LAWRENCE SHEA,DRA,54900,GRAD STAGING MEDIA,A,Lect,1,3,33%,8,3,2,2,3,4,4,3,2,2
Spring,2016,JOSEPH PINO,DRA,54905,GRAD EAR TRAINING,A,Lect,2,4,50%,2,5,5,5,5,5,5,5,5,5
Fall,2016,JOSEPH PINO,DRA,54905,GRAD EAR TRAINING,A,Lect,2,5,40%,2,5,5,5,4.5,4.5,5,5,5,4.5
Fall,2016,JOSEPH PINO,DRA,54928,ADV DIG SOUND DESIGN,A,Lect,2,3,67%,11,4.5,5,5,3.5,4,4.5,4.5,4.5,4.5
Spring,2016,BRIAN RUSSMAN,DRA,54932,THEATRICAL FOOTWEAR,A4,Lect,1,4,25%,8,5,5,5,5,5,5,5,4,4
Spring,2016,BRIAN RUSSMAN,DRA,54934,GRAD FABRIC MODFCTN,A3,Lect,2,4,50%,11,5,4.5,4.5,4.5,5,4.5,4,4.5,4.5
Fall,2016,CHRISTIAN BROWN,DRA,54939,GRAD ENT LIGHT PROG,A,Lect,2,3,67%,5,4.5,5,5,4.5,4,4,4.5,4.5,4
Spring,2016,TINA SHACKLEFORD,DRA,54944,GRAD ADV TPC STG MNG,A3,Lect,3,3,100%,5,5,4.33,3.67,4.67,4,4.33,5,4.33,4
Spring,2016,TINA SHACKLEFORD,DRA,54944,GRAD ADV TPC STG MNG,A4,Lect,3,3,100%,5,4.67,4,4.67,4.33,4.67,4.33,5,4.67,4.67
Spring,2016,"BLOCK, R. (co-taught)",DRA,54948,SCENIC DESGN THESIS,A,Lect,1,4,25%,8,5,5,5,5,5,5,5,5,5
Spring,2016,"SISSONS, N. (co-taught)",DRA,54948,SCENIC DESGN THESIS,A,Lect,1,4,25%,8,5,5,5,5,5,5,5,5,5
Spring,2016,"MUNDELL, A. (co-taught)",DRA,54948,SCENIC DESGN THESIS,A,Lect,1,4,25%,8,5,5,5,5,5,5,5,5,5
Fall,2016,ROBERT THOMSON,DRA,54951,GRAD CONCRT LGHT DES,A,Lect,2,2,100%,8,5,2.5,3,2.5,3,2,5,3,3
Fall,2016,CYNTHIA LIMAURO,DRA,54952,GRD DANCE LGHTG DESG,A2,Lect,2,3,67%,2,,,,,,,,,
Fall,2016,DAVID HOLCOMB,DRA,54955,GRAD PRD DTA MANIPLN,A,Lect,2,2,100%,9.5,4.5,4.5,4.5,4,4.5,4.5,4.5,4.5,4
Fall,2016,TINA SHACKLEFORD,DRA,54969,PTM THESIS,A,Lect,2,3,67%,5,3.5,3,4,3.5,4,3,4,4,3
Spring,2016,"SHACKLEFORD, T. (co-taught)",DRA,54970,PTM THESIS,A,Lect,1,5,20%,14,5,4,3,4,3,3,5,5,3
Spring,2016,"RUSSMAN, B. (co-taught)",DRA,54970,PTM THESIS,A,Lect,1,5,20%,14,3,3,3,3,3,3,3,3,3
Fall,2016,DAVID BOEVERS,DRA,54972,GR PTM PROF PRACTICE,A,Lect,2,3,67%,5,3.5,4,4,3,4,3.5,4,3.5,3.5
Fall,2016,"TSU, S. (co-taught)",DRA,54987,COSTUME DES THESIS,A,Lect,1,3,33%,2,2,2,2,2,2,2,2,2,2
Fall,2016,"SISSONS, N. (co-taught)",DRA,54987,COSTUME DES THESIS,A,Lect,1,3,33%,2,3,3,3,3,3,3,3,3,3
Fall,2016,"ESHELMAN, M. (co-taught)",DRA,54987,COSTUME DES THESIS,A,Lect,1,3,33%,2,5,3,3,5,5,3,5,4,5
Spring,2016,JOSEPH PINO,DRA,54998,GRAD FILM SND DSGN,A,Lect,3,5,60%,6.5,4.67,4.67,4.67,4.67,5,5,5,4.67,5
Spring,2016,RAYMOND BLACKWELL,MUS,57008,VOCAL MASTER CLASS I,A,Lect,7,16,44%,2,4.71,4.71,4.57,4.57,4.86,4.57,5,4.57,4.86
Fall,2016,RAYMOND BLACKWELL,MUS,57008,VOCAL MASTER CLASS I,A,Lect,4,12,33%,7.5,5,5,5,5,5,5,5,5,5
Spring,2016,KAREN VERM,MUS,57009,VOCAL MSTER CLASS II,A,Lect,2,7,29%,2,4,3.5,4,5,5,5,4.5,4.5,4.5
Fall,2016,DJORDJE NESIC,MUS,57009,VOCAL MSTER CLASS II,A,Lect,12,15,80%,3.25,4.83,5,4.83,4.83,5,5,5,4.92,4.92
Spring,2016,CYRUS FOROUGH,MUS,57015,VIOLIN STDO PERF CLS,A,Lect,2,9,22%,9.5,5,5,5,5,5,5,5,5,5
Fall,2016,CYRUS FOROUGH,MUS,57015,VIOLIN STDO PERF CLS,A,Lect,4,8,50%,15,4.75,4.75,4.75,4.75,4.75,4.5,4.5,4.75,4.75
Spring,2016,DAVID HARDING,MUS,57016,VIOLA STDO PERF CLS,A,Lect,3,9,33%,22.67,5,4.67,5,5,5,5,5,5,5
Fall,2016,DAVID HARDING,MUS,57016,VIOLA STDO PERF CLS,A,Lect,3,8,38%,12.5,5,5,5,5,5,5,5,5,5
Spring,2016,MICAH HOWARD,MUS,57018,DBL BS PERF CLS,A,Lect,1,8,12%,27,4,4,4,4,5,5,5,5,5
Fall,2016,MICAH HOWARD,MUS,57018,DBL BS PERF CLS,A,Lect,1,7,14%,27,5,4,4,5,5,4,4,4,3
Spring,2016,"ALMARZA, A. (co-taught)",MUS,57020,FLUTE PERF CLS,A,Lect,13,14,93%,14.38,5,5,5,5,5,5,5,5,5
Spring,2016,"BAXTRESSER, J. (co-taught)",MUS,57020,FLUTE PERF CLS,A,Lect,13,14,93%,14.15,5,5,5,5,5,5,5,5,5
Fall,2016,"ALMARZA, A. (co-taught)",MUS,57020,FLUTE PERF CLS,A,Lect,5,15,33%,15,5,5,5,5,5,5,5,5,5
Fall,2016,"MCGHEE, L. (co-taught)",MUS,57020,FLUTE PERF CLS,A,Lect,5,15,33%,15,5,5,5,5,5,5,5,5,5
Spring,2016,CYNTHIA DEALMEIDA,MUS,57021,OBOE PERF CLS,A,Lect,1,3,33%,5,5,5,5,5,5,5,5,5,5
Fall,2016,CYNTHIA DEALMEIDA,MUS,57021,OBOE PERF CLS,A,Lect,1,3,33%,14,5,5,5,5,5,5,5,5,5
Spring,2016,THOMAS THOMPSON,MUS,57022,CLARINET PERF CLS,A,Lect,1,4,25%,2,5,5,5,5,5,5,5,5,5
Fall,2016,THOMAS THOMPSON,MUS,57022,CLARINET PERF CLS,A,Lect,1,7,14%,2,5,5,5,4,5,5,5,5,5
Spring,2016,"EVANS, P. (co-taught)",MUS,57030,PERC PERF CLS,A,Lect,1,10,10%,11,5,5,5,5,5,5,5,5,5
Spring,2016,"ALLEN, C. (co-taught)",MUS,57030,PERC PERF CLS,A,Lect,1,10,10%,8,5,5,5,5,5,5,5,5,5
Spring,2016,LEONARDO BALADA,MUS,57031,COMPOSERS FORUM,A,Lect,3,18,17%,2,4.33,4.67,4.33,4.33,4.33,4.33,3.67,4.33,4
Fall,2016,LEONARDO BALADA,MUS,57031,COMPOSERS FORUM,A,Lect,5,22,23%,8.25,4.2,4,4.4,3.8,4.4,4,4.2,3.8,3.6
Spring,2016,LANCE LADUKE,MUS,57099,FRESHMAN SHOWCASE,A,Lect,6,27,22%,4.4,4.5,4.33,4.67,4.33,4.83,4.33,4.67,4.33,4.5
