Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2016,AMY OGAN,HCI,5418,DESIGN EDUCTNL GAMES,A,Lect,9,15,60%,6.67,4.56,4.44,4.33,3.78,4.11,4.44,4.33,4.11,3.78
Fall,2016,JASON HONG,HCI,5430,PRGMG USABLE INTFCE,1,Lect,16,24,67%,11.94,4.88,4.88,4.88,4.5,4.94,4.94,5,4.94,4.8
Fall,2016,JENNIFER MANKOFF,HCI,5431,SFTWR STRCT US INTRF,1,Lect,7,12,58%,11.43,3.71,2.57,2.43,2.57,3,2,3,2.29,2.29
Fall,2016,CAROLYN ROSE,HCI,5434,APPLD MACHINE LEARNG,A,Lect,6,7,86%,8.5,4,3.83,4.17,4.17,4.17,3.67,4,4,3.67
Fall,2016,SCOTT HUDSON,HCI,5435,ADV FAB TECH FOR HCI,A,Lect,6,13,46%,10.17,4.67,4.5,4.5,4.33,4.67,4.67,4.67,4.5,4.5
Spring,2016,"CHRISTIN, N. (co-taught)",HCI,5436,USUABLE PRV SECURITY,A,Lect,1,3,33%,11,5,3,4,4,5,5,5,5,5
Spring,2016,"BAUER, L. (co-taught)",HCI,5436,USUABLE PRV SECURITY,A,Lect,1,3,33%,11,5,3,4,4,5,5,5,5,5
Spring,2016,BRAD MYERS,HCI,5440,INTERACTION TECH,A,Lect,15,23,65%,7.6,3.87,4.27,4.07,3.87,4.2,4.43,4.36,4.13,3.93
Fall,2016,JODI FORLIZZI,HCI,5452,SERVICE DESIGN,A,Lect,6,12,50%,10,4,4.17,4.5,4.33,4.5,4.33,4.83,4.5,4
Spring,2016,CHINMAY KULKARNI,HCI,5499,SP TPC IN HCI,A,Lect,2,6,33%,12.5,4,4,4.5,4.5,4.5,5,4,4.5,4.5
Fall,2016,CHINMAY KULKARNI,HCI,5499,SP TPC IN HCI,A,Lect,4,7,57%,11,3.5,2,3.5,1.75,3.75,3.75,4,3.5,3
Spring,2016,JAMES MORRIS,HCI,5499,SP TPC IN HCI,B,Lect,9,18,50%,9.67,4.44,3.44,3.89,4,4,4,4.44,3.89,3.67
Spring,2016,JEFFREY BIGHAM,HCI,5499,SP TPC IN HCI,C,Lect,8,16,50%,8.38,4.5,4.13,4.38,3.75,4.88,4.63,4.88,4.38,4.13
Fall,2016,"BIGHAM, J. (co-taught)",HCI,5499,SP TPC IN HCI,C,Lect,7,18,39%,7.14,4.43,4.29,4.43,4.43,4.57,4.43,4.57,4.43,4.43
Fall,2016,"HAMMER, J. (co-taught)",HCI,5499,SP TPC IN HCI,C,Lect,7,18,39%,7.4,4.71,4.43,4.57,4.57,4.57,4.29,4.57,4.43,4.43
Spring,2016,JASON HONG,HCI,5499,SP TPC IN HCI,F,Lect,5,13,38%,5.75,4.6,4.4,4.4,4.2,4.6,4.4,4.6,4.6,4.6
Spring,2016,GEOFF KAUFMAN,HCI,5499,SP TPC IN HCI,G,Lect,15,22,68%,7.4,4.73,4.8,4.73,4.87,4.8,4.8,4.93,4.8,4.53
Spring,2016,KAREN BERNTSEN,HCI,5499,SP TPC IN HCI,H,Lect,5,8,62%,9.8,4,3.2,3.4,4,4.2,4.2,4.6,4.2,4
Spring,2016,"SIEWIOREK, D. (co-taught)",HCI,5540,RPD PROTOTYPNG CP SY,A,Lect,1,2,50%,11,4,3,3,5,5,3,4,4,4
Spring,2016,"SMAILAGIC, A. (co-taught)",HCI,5540,RPD PROTOTYPNG CP SY,A,Lect,1,2,50%,11,3,3,3,3,3,3,3,3,3
Spring,2016,ROBERT KRAUT,HCI,5571,UNGERGRAD PROJ HCI,A,Lect,12,29,41%,12,4.58,4.5,4.58,4.83,4.67,4.5,4.92,4.67,4.5
Spring,2016,INDRA SZEGEDY,HCI,5589,INDEP STUDY HCI UG,A,Lect,6,24,25%,7,4.33,4.33,4.5,4.33,4.33,4.33,4.5,4.33,4.33
Fall,2016,"OGAN, A. (co-taught)",HCI,5610,USER-CN RSRCH EVALN,1,Lect,53,64,83%,12.94,4.15,3.34,3.68,3.65,3.83,3.87,4.48,3.79,2.75
Fall,2016,"MORRIS, J. (co-taught)",HCI,5610,USER-CN RSRCH EVALN,1,Lect,53,64,83%,12.85,3.04,2.58,2.65,2.84,3.15,2.9,3.65,2.65,2.53
Fall,2016,JASON HONG,HCI,5630,PRGMG USABLE INTFCE,1,Lect,35,39,90%,11.49,4.94,4.89,4.91,4.74,4.97,5,5,5,4.86
Fall,2016,JENNIFER MANKOFF,HCI,5631,SFTWR STRCT US INTRF,1,Lect,11,16,69%,13.82,3.91,3.82,3.36,3.73,3.64,3.36,4.27,3.09,3
Spring,2016,BRAD MYERS,HCI,5640,INTERACTION TECH,A,Lect,6,7,86%,9.5,4.5,4.83,4.83,4.83,4.67,4.67,4.67,4.83,4.83
Spring,2016,"BERNTSEN, K. (co-taught)",HCI,5650,INTERACTN DESGN STDO,A,Lect,8,21,38%,12.88,3.88,3.38,3.5,3.63,3.5,3.38,4,3.63,3
Spring,2016,"LEE, R. (co-taught)",HCI,5650,INTERACTN DESGN STDO,A,Lect,8,21,38%,12.88,3.13,3,2.75,3,3,3,3.75,2.75,3
Spring,2016,"LEE, R. (co-taught)",HCI,5650,INTERACTN DESGN STDO,B,Lect,22,34,65%,11.43,3.77,3.05,3.18,3.32,3.36,3.09,4.23,3.18,2.82
Spring,2016,"HAMMER, J. (co-taught)",HCI,5650,INTERACTN DESGN STDO,B,Lect,22,34,65%,11.43,4.95,4.36,4.27,4.64,4.41,4.41,4.81,4.59,3.27
Fall,2016,"BERNTSEN, K. (co-taught)",HCI,5651,INRCTN DESG STUDIO 1,A,Lect,28,34,82%,13.4,4.46,4.54,4.5,4.58,4.5,4.58,4.67,4.5,4.58
Fall,2016,"ZIMMERMAN, J. (co-taught)",HCI,5651,INRCTN DESG STUDIO 1,A,Lect,28,34,82%,13.07,4.39,4.21,4.21,4.71,4.39,4.29,4.29,4.32,4.43
Fall,2016,"SHELLY, M. (co-taught)",HCI,5651,INRCTN DESG STUDIO 1,A,Lect,28,34,82%,13.15,4.46,4.04,4.12,4.08,4.31,4.08,4.62,4.15,4.32
Fall,2016,"BERNTSEN, K. (co-taught)",HCI,5651,INRCTN DESG STUDIO 1,C,Lect,34,35,97%,11.03,4.82,3.65,4.03,4.41,4.62,4.38,4.82,4.44,4.15
Fall,2016,"SHELLY, M. (co-taught)",HCI,5651,INRCTN DESG STUDIO 1,C,Lect,34,35,97%,11.13,4.76,3.48,3.85,4.18,4.45,4.12,4.7,4.21,4.15
Fall,2016,JODI FORLIZZI,HCI,5652,SERVICE DESIGN,A,Lect,18,18,100%,8.35,4.11,4.06,3.89,4.11,4.28,3.78,4.83,4,3.89
Fall,2016,JAMES MORRIS,HCI,5670,MSI 1,A2,Lect,14,21,67%,6.07,3.93,3.86,4.21,4.29,4.21,3.93,4.36,4,3.71
Spring,2016,"BERNTSEN, K. (co-taught)",HCI,5671,HCI PROJECT,A,Lect,23,53,43%,18.82,4.31,3.77,3.77,4.15,4,3.85,4.31,4.08,3.21
Spring,2016,"ALEVEN, V. (co-taught)",HCI,5671,HCI PROJECT,A,Lect,23,53,43%,20,3.82,3.59,3.59,3.76,3.88,3.53,3.94,3.65,3.28
Spring,2016,"SHELLY, M. (co-taught)",HCI,5671,HCI PROJECT,A,Lect,23,53,43%,19.46,3.91,3.64,3.64,3.82,3.91,3.91,4.09,4,3.31
Spring,2016,"WAHILA, D. (co-taught)",HCI,5671,HCI PROJECT,A,Lect,23,53,43%,20.54,4.27,3.9,4,4.45,4.27,4.3,4.55,4.27,3.42
Spring,2016,"MINNAERT, G. (co-taught)",HCI,5671,HCI PROJECT,A,Lect,23,53,43%,19.33,4.22,3.89,3.89,4.22,3.89,4,4.33,4.11,3.3
Summer,2016,"BERNTSEN, K. (co-taught)",HCI,5672,HCI PROJECT II,A,Lect,10,52,19%,27,4.88,4.38,4.25,4.88,4.5,4.63,4.75,4.63,4.5
Summer,2016,"ALEVEN, V. (co-taught)",HCI,5672,HCI PROJECT II,A,Lect,10,52,19%,27,4.43,3.71,3.86,4.14,4.14,4,4.57,4.33,4.29
Summer,2016,"SHELLY, M. (co-taught)",HCI,5672,HCI PROJECT II,A,Lect,10,52,19%,23.86,4.57,4.29,4.14,4.14,4.29,4.14,4.71,4.14,4.29
Summer,2016,"WAHILA, D. (co-taught)",HCI,5672,HCI PROJECT II,A,Lect,10,52,19%,27,4.67,4.33,4.67,4.67,4.67,4.67,4.67,4.67,4.33
Summer,2016,"MINNAERT, G. (co-taught)",HCI,5672,HCI PROJECT II,A,Lect,10,52,19%,27,4.8,4.4,4.6,4.8,4.8,4.8,4.8,4.8,4.4
Spring,2016,MICHAEL BETT,HCI,5680,IND STUDY HCI METALS,A,Lect,2,2,100%,12.5,5,5,5,5,5,5,5,5,5
Summer,2016,MICHAEL BETT,HCI,5680,IND STUDY HCI METALS,A,Lect,2,3,67%,8,5,5,5,5,5,5,5,5,5
Spring,2016,"STAMPER, J. (co-taught)",HCI,5681,METALS PROJECT 1,A,Lect,5,7,71%,12.8,4.2,4.4,4.25,3.6,4.2,4.2,4.4,3.6,3.8
Spring,2016,"MCLAREN, B. (co-taught)",HCI,5681,METALS PROJECT 1,A,Lect,5,7,71%,12.8,4.6,4.4,4.4,4.8,4.6,4.6,4.8,4.4,4.2
Summer,2016,"STAMPER, J. (co-taught)",HCI,5682,METALS PROJECT 2,A,Lect,4,7,57%,25.5,4,3.5,4,3.75,4,3.5,4.5,3.75,3.75
Summer,2016,"MCLAREN, B. (co-taught)",HCI,5682,METALS PROJECT 2,A,Lect,4,7,57%,25.5,5,4.5,4.5,5,5,4.75,5,5,4.67
Fall,2016,ANIKET KITTUR,HCI,5771,HCI PROCESS & THEORY,A,Lect,5,8,62%,6.2,4.6,3.4,3.8,4.2,4,4.2,4.6,4.2,3.8
Spring,2016,JOHN ZIMMERMAN,HCI,5774,DES PERSPECTIVES HCI,A3,Lect,21,30,70%,8.43,4.62,4.57,4.48,3.81,4.57,4.38,4.57,4.57,4.43
Spring,2016,ANIKET KITTUR,HCI,5775,COG PERSPECTIVES HCI,A4,Lect,17,32,53%,8.59,4.65,4.71,4.82,4.41,4.65,4.59,5,4.65,4.41
Fall,2016,GEOFF KAUFMAN,HCI,5816,APPLD RESRCH METHDS,A,Lect,5,7,71%,10.4,4.8,4.6,4.4,4.6,4.6,4.6,4.8,4.4,4.2
Spring,2016,AMY OGAN,HCI,5818,DESIGN EDUCTNL GAMES,A,Lect,5,10,50%,11.6,4.8,4.4,4.6,4.4,4.8,5,5,4.6,4.4
Fall,2016,KENNETH KOEDINGER,HCI,5823,E-LEARN DSGN PRNCPLS,A,Lect,16,20,80%,8.75,4.5,4.19,4.44,3.69,4.5,4.19,4.63,4.25,4.31
Spring,2016,SCOTT HUDSON,HCI,5833,GADG SENS & ACTV REC,A,Lect,30,55,55%,10,3.93,3.83,3.9,3.73,4.13,4.13,4.53,3.8,3.77
Spring,2016,CAROLYN ROSE,HCI,5834,APPLD MACHINE LEARNG,A,Lect,15,27,56%,11.13,4.33,4.33,4.4,4.07,4.47,4.13,4.6,4,3.8
Fall,2016,CAROLYN ROSE,HCI,5834,APPLD MACHINE LEARNG,A,Lect,19,28,68%,11.61,4.32,4.37,4.16,3.95,4.42,4.05,4.16,4.11,3.89
Fall,2016,SCOTT HUDSON,HCI,5835,APPLIED FAB TECH HCI,A,Lect,20,26,77%,8.45,4.3,4,4.1,3.95,4.4,4.4,4.65,4.2,4
Spring,2016,"CHRISTIN, N. (co-taught)",HCI,5836,USUABLE PRV SECURITY,A,Lect,3,4,75%,11,4.67,5,5,5,5,5,5,5,5
Spring,2016,"BAUER, L. (co-taught)",HCI,5836,USUABLE PRV SECURITY,A,Lect,3,4,75%,11,5,5,5,5,5,5,5,5,5
Spring,2016,JENNIFER MANKOFF,HCI,5839,DATA INTRACT SYS,A,Lect,14,22,64%,11.29,4,3.57,3.79,3.64,4,3.57,4.29,3.71,3.86
Fall,2016,JOHN STAMPER,HCI,5840,TOOLS ONLINE LRNG,A,Lect,12,13,92%,6.5,3.75,3.33,3.33,3,3.25,3.08,4.08,3.17,3.08
Fall,2016,BRAD MYERS,HCI,5863,INTRO HCI TECH EXECS,A2,Lect,25,35,71%,11.48,4.24,4.76,4.68,4.36,4.6,4.63,4.6,4.56,4.64
Spring,2016,"SIEWIOREK, D. (co-taught)",HCI,5872,RPD PROTOTYPNG CP SY,A,Lect,2,3,67%,9.5,5,4,4.5,4,5,4.5,5,4,4
Spring,2016,"SMAILAGIC, A. (co-taught)",HCI,5872,RPD PROTOTYPNG CP SY,A,Lect,2,3,67%,8,5,5,5,5,5,5,5,5,5
Spring,2016,CHRISTOPHER HARRISON,HCI,5891,DES HUMAN CENTR SFTW,A,Lect,15,15,100%,10.6,4.8,4.73,4.6,4.8,4.8,4.73,4.87,4.8,4.73
Fall,2016,CHRISTOPHER HARRISON,HCI,5891,DES HUMAN CENTR SFTW,A,Lect,12,13,92%,9.91,5,4.92,5,4.42,5,5,5,5,4.92
Spring,2016,JODI FORLIZZI,HCI,5898,SPECIAL TOPICS,A,Lect,11,27,41%,9.5,4.64,4.91,4.91,4.55,4.45,4.55,4.82,4.55,4.27
Spring,2016,CHINMAY KULKARNI,HCI,5899,SPECIAL TPCS IN HCI,A,Lect,1,2,50%,14,5,5,5,5,5,5,5,5,5
Fall,2016,CHINMAY KULKARNI,HCI,5899,SPECIAL TPCS IN HCI,A,Lect,2,2,100%,12.5,4.5,3,4.5,2,4,4.5,4,4.5,4.5
Spring,2016,JAMES MORRIS,HCI,5899,SPECIAL TPCS IN HCI,B,Lect,18,22,82%,9.33,4.56,4.56,4.61,4.53,4.5,4.5,4.78,4.39,4.33
Fall,2016,EDWARD ENGLER,HCI,5899,SPECIAL TPCS IN HCI,B,Lect,3,3,100%,13.33,3.33,3,4,4.33,4,3,4.33,3.33,3.33
Spring,2016,JEFFREY BIGHAM,HCI,5899,SPECIAL TPCS IN HCI,C,Lect,7,8,88%,9.71,4.71,4.43,4.43,4.29,4.71,4.71,4.86,4.57,4.29
Fall,2016,"BIGHAM, J. (co-taught)",HCI,5899,SPECIAL TPCS IN HCI,C,Lect,12,15,80%,9.75,4.25,4.17,4.08,4,4,4.25,4.75,4.17,4.33
Fall,2016,"HAMMER, J. (co-taught)",HCI,5899,SPECIAL TPCS IN HCI,C,Lect,12,15,80%,9.75,4.75,4.58,4.42,4.58,4.25,4.5,4.92,4.58,4.25
Spring,2016,EDWARD ENGLER,HCI,5899,SPECIAL TPCS IN HCI,D,Lect,2,3,67%,9.5,4,4,4,4,4,4,4,4,4
Spring,2016,JASON HONG,HCI,5899,SPECIAL TPCS IN HCI,F,Lect,3,11,27%,8,4.67,4.33,4.33,4.67,4.67,4.33,5,4.33,4.33
Spring,2016,GEOFF KAUFMAN,HCI,5899,SPECIAL TPCS IN HCI,G,Lect,5,12,42%,8,5,5,4.8,5,5,5,5,5,5
Spring,2016,KAREN BERNTSEN,HCI,5899,SPECIAL TPCS IN HCI,H,Lect,4,10,40%,12.5,5,4.25,4.5,4.25,4.25,4.5,4.75,4.5,4.5
Spring,2016,JAMES HERBSLEB,ISR,8200,ETHCS POLICY CMPTNG,A,Lect,2,6,33%,5,5,5,5,5,5,5,5,5,5
Fall,2016,LJUDEVIT BAUER,ISR,8533,PRIVCY POLCY LAW TEC,A,Lect,1,2,50%,14,4,5,5,5,4,5,5,4,5
Spring,2016,"CHRISTIN, N. (co-taught)",ISR,8534,USABLE PRIVACY SECTY,A,Lect,3,3,100%,7,4,3.67,4.33,3.67,4.67,4.67,4.67,4.67,4
Spring,2016,"BAUER, L. (co-taught)",ISR,8534,USABLE PRIVACY SECTY,A,Lect,3,3,100%,7,4,4,4,4,4.67,4.67,4.67,4.33,4.33
Spring,2016,YUVRAJ AGARWAL,ISR,8540,GREEN COMPUTING,A,Lect,3,3,100%,9,4.67,4.67,4.33,5,4.67,4.67,5,4.67,4.67
Spring,2016,"SADEH, N. (co-taught)",ISR,8602,CURNT TPC PRVY SEMR,A,Lect,7,11,64%,2.86,4.29,4.43,4.57,4.33,4.43,4.33,4.57,4.43,4.43
Spring,2016,"SCHAUB, F. (co-taught)",ISR,8602,CURNT TPC PRVY SEMR,A,Lect,7,11,64%,2.86,4.43,4.43,4.43,4.14,4.43,4.43,4.43,4.43,4.43
Fall,2016,"SADEH, N. (co-taught)",ISR,8602,CURNT TPC PRVY SEMR,A,Lect,12,18,67%,3.25,3.83,3.75,3.75,3.92,4,3.92,4.08,3.92,4
Fall,2016,"FREDRIKSON, M. (co-taught)",ISR,8602,CURNT TPC PRVY SEMR,A,Lect,12,18,67%,2.27,3.73,3.45,3.45,3.64,3.82,3.73,4,3.73,3.7
Fall,2016,ANUPAM DATTA,ISR,8604,FOUNDATIONS OF PRIVC,A,Lect,9,12,75%,11.44,4.44,4.11,4.56,4.11,4.56,4.67,4.67,4.44,4.33
Spring,2016,TRAVIS BREAUX,ISR,8605,ENGN PRIV SOFTWARE,A,Lect,4,9,44%,8.75,4.5,4.5,4.25,4.25,4,4.67,4.5,4.5,4.25
Summer,2016,"SADEH, N. (co-taught)",ISR,8606,PRVY DES PRJ WRKSHP,A,Lect,3,5,60%,10,4.67,5,4.67,4.67,5,5,5,4.67,5
Summer,2016,"CRANOR, L. (co-taught)",ISR,8606,PRVY DES PRJ WRKSHP,A,Lect,3,5,60%,9.5,4.5,5,4.5,4.5,5,5,5,4.5,5
Fall,2016,"SADEH, N. (co-taught)",ISR,8606,PRVY DES PRJ WRKSHP,A,Lect,3,4,75%,18.67,5,5,5,5,5,5,5,5,5
Fall,2016,"CRANOR, L. (co-taught)",ISR,8606,PRVY DES PRJ WRKSHP,A,Lect,3,4,75%,18.67,5,5,5,5,5,5,5,5,5
Fall,2016,KATHLEEN CARLEY,ISR,8621,CMP MDL SOC TCH SYS,A,Lect,4,5,80%,9.5,4.5,4.5,4.5,4.25,4.75,4.5,4.75,4.5,4.25
Fall,2016,JAMES HERBSLEB,ISR,8624,INFLNC PERSN ONLINE,A2,Lect,8,11,73%,8.13,4.88,4.88,4.88,4.75,4.88,4.88,4.88,4.88,4.75
Spring,2016,JAMES HERBSLEB,ISR,8630,ETHICS POLICY ISSUES,A,Lect,6,6,100%,9.2,4.5,4.33,4.83,4.33,4.83,4.67,4.83,4.83,4.33
Fall,2016,MICHAEL SHAMOS,ISR,8632,LAW COMPTR TECHNOLGY,A1,Lect,8,10,80%,7.63,4.63,4.75,4.75,4.63,4.75,4.75,4.75,4.63,4.63
Fall,2016,EUN SUN LEE,ISR,8671,JAVA FOR APP PROG,A1,Lect,91,106,86%,12.64,4.84,4.89,4.91,4.73,4.89,4.87,4.92,4.87,4.84
Spring,2016,EUN SUN LEE,ISR,8671,JAVA FOR APP PROG,A3,Lect,56,63,89%,11.16,4.79,4.89,4.88,4.73,4.88,4.79,4.88,4.79,4.82
Fall,2016,JEFFREY EPPINGER,ISR,8672,J2EE WEB APP DEV,A1,Lect,37,41,90%,12.26,4.86,4.78,4.81,4.78,4.86,4.81,4.89,4.89,4.78
Fall,2016,JEFFREY EPPINGER,ISR,8672,J2EE WEB APP DEV,A2,Lect,63,89,71%,12.57,4.7,4.65,4.7,4.68,4.76,4.68,4.84,4.68,4.71
Fall,2016,MICHAEL SHAMOS,ISR,8700,UBIQUITOUS COMPUTING,A1,Lect,10,20,50%,18,4.7,4.8,4.8,4.9,4.6,4.6,4.8,4.7,4.6
Fall,2016,MICHAEL SHAMOS,ISR,8700,UBIQUITOUS COMPUTING,B1,Lect,8,11,73%,17,4.63,4.38,4.63,4.5,4.5,4.5,4.5,4.5,4.5
Fall,2016,MICHAEL SHAMOS,ISR,8700,UBIQUITOUS COMPUTING,C1,Lect,6,8,75%,19.5,4.83,5,5,5,4.83,5,4.83,4.83,4.83
Fall,2016,MICHAEL SHAMOS,ISR,8700,UBIQUITOUS COMPUTING,D1,Lect,7,11,64%,13.86,4.71,4.57,4.71,4.43,4.57,4.43,4.5,4.57,4.14
Fall,2016,ANTHONY LATTANZE,ISR,8701,REQRMT ELICTN & ANYS,A2,Lect,9,19,47%,14.78,4.44,4.44,4.22,5,4.44,4.56,5,4.56,4.44
Fall,2016,ANTHONY LATTANZE,ISR,8701,REQRMT ELICTN & ANYS,B2,Lect,8,12,67%,21.75,4.63,4.5,4.63,4.63,4.5,4.5,4.5,4.63,4.63
Fall,2016,ANTHONY LATTANZE,ISR,8701,REQRMT ELICTN & ANYS,C2,Lect,5,8,62%,18.2,4.4,4.4,4.6,4.4,4.6,4.4,4.6,4.4,4.4
Fall,2016,ANTHONY LATTANZE,ISR,8701,REQRMT ELICTN & ANYS,D2,Lect,5,12,42%,21.4,3.8,3.8,3.8,3.8,4,4,4,4,4
Fall,2016,ANTHONY LATTANZE,ISR,8701,REQRMT ELICTN & ANYS,E2,Lect,1,5,20%,14,5,5,5,5,5,5,5,5,5
Fall,2016,BRAD MYERS,ISR,8702,CONTEXTUAL DESIGN,A2,Lect,7,15,47%,14.14,4.71,4.71,4.86,4.86,4.71,4.86,4.71,4.86,4.86
Fall,2016,BRAD MYERS,ISR,8702,CONTEXTUAL DESIGN,B2,Lect,7,14,50%,20.71,4.86,4.86,4.71,4.57,4.57,4.43,4.57,4.71,4.57
Fall,2016,BRAD MYERS,ISR,8702,CONTEXTUAL DESIGN,C2,Lect,7,10,70%,17.43,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57
Fall,2016,BRAD MYERS,ISR,8702,CONTEXTUAL DESIGN,D2,Lect,5,12,42%,15.6,4.4,4.4,4.6,4.6,4.6,4.6,4.6,4.6,4.8
Fall,2016,BRAD MYERS,ISR,8702,CONTEXTUAL DESIGN,E2,Lect,1,5,20%,14,5,5,5,5,5,5,5,5,5
Fall,2016,BRAD MYERS,ISR,8703,USR INTFC DES TSTING,A2,Lect,7,15,47%,11,4.83,4.86,4.67,4.86,5,4.86,4.86,4.71,4.71
Fall,2016,BRAD MYERS,ISR,8703,USR INTFC DES TSTING,B2,Lect,7,14,50%,18.43,4.43,4.43,4.57,4.71,4.57,4.71,4.71,4.57,4.57
Fall,2016,BRAD MYERS,ISR,8703,USR INTFC DES TSTING,C2,Lect,7,10,70%,18.29,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57
Fall,2016,BRAD MYERS,ISR,8703,USR INTFC DES TSTING,D2,Lect,5,12,42%,16.2,4.4,4.2,4.2,4.4,4.4,4.4,4.6,4.4,4.6
Fall,2016,BRAD MYERS,ISR,8703,USR INTFC DES TSTING,E2,Lect,1,5,20%,17,5,5,5,5,5,5,5,5,5
Fall,2016,ANTHONY LATTANZE,ISR,8704,SOFTWARE DESIGN,A2,Lect,6,16,38%,16.33,4.33,4.17,4.33,4,4.6,4.17,4.17,4.17,4.17
Fall,2016,ANTHONY LATTANZE,ISR,8704,SOFTWARE DESIGN,B2,Lect,7,14,50%,23,4.43,4.43,4.71,4.57,4.57,4.57,4.57,4.71,4.71
Fall,2016,ANTHONY LATTANZE,ISR,8704,SOFTWARE DESIGN,C2,Lect,6,10,60%,21.5,4.33,4.33,4.5,4,4.33,4,3.83,4.17,4.17
Fall,2016,ANTHONY LATTANZE,ISR,8704,SOFTWARE DESIGN,D2,Lect,5,11,45%,22.6,4,3.8,4,4.2,4.2,4.2,4.2,4.2,4
Fall,2016,ANTHONY LATTANZE,ISR,8704,SOFTWARE DESIGN,E2,Lect,1,5,20%,21,5,5,5,5,5,5,5,5,5
Fall,2016,LJUDEVIT BAUER,ISR,8705,NTWRK AND INFO TECH,A1,Lect,7,16,44%,17.29,4.57,4.57,4.57,4.43,4.57,4.71,5,4.86,4.71
Fall,2016,LJUDEVIT BAUER,ISR,8705,NTWRK AND INFO TECH,B1,Lect,9,14,64%,16.44,4.78,4.78,4.67,4.78,4.78,4.56,4.78,4.67,4.67
Fall,2016,LJUDEVIT BAUER,ISR,8705,NTWRK AND INFO TECH,C1,Lect,8,10,80%,19.75,4.38,4.5,4.5,4.13,4.38,4.38,4.38,4.38,4.38
Fall,2016,LJUDEVIT BAUER,ISR,8705,NTWRK AND INFO TECH,D1,Lect,7,10,70%,14.71,4.29,4.57,4.29,3.71,4.14,3.86,4.57,4.14,4
Spring,2016,MATTHEW BASS,ISR,8706,WEB SERVICES,A3,Lect,7,15,47%,12.14,4,3.57,3.86,3.71,3.71,3.86,4.43,3.86,3.71
Spring,2016,MATTHEW BASS,ISR,8706,WEB SERVICES,B3,Lect,8,15,53%,12.63,3.63,3.5,3.88,3.63,4,4,4.25,3.5,3.5
Spring,2016,MATTHEW BASS,ISR,8706,WEB SERVICES,C3,Lect,9,15,60%,12.75,4.11,3.56,3.78,3.78,4.11,4,4.67,4,3.78
Spring,2016,MATTHEW BASS,ISR,8706,WEB SERVICES,D3,Lect,10,15,67%,12.1,3.8,3.6,3.8,3.8,3.9,4.1,4.3,3.8,3.8
Spring,2016,MATTHEW BASS,ISR,8706,WEB SERVICES,E3,Lect,8,10,80%,15.14,3.88,3.63,4.13,3.88,4,3.88,4.5,4,4
Spring,2016,MATTHEW BASS,ISR,8706,WEB SERVICES,F3,Lect,3,5,60%,13,3.67,4,3.67,4,4,4,5,4,4
Spring,2016,JEFFREY EPPINGER,ISR,8707,WEB APPLCTN DEVLPMNT,A3,Lect,9,15,60%,13.44,4.67,4.89,4.89,4.89,4.78,4.89,4.89,4.89,4.89
Spring,2016,JEFFREY EPPINGER,ISR,8707,WEB APPLCTN DEVLPMNT,B3,Lect,8,15,53%,14.63,5,5,5,5,5,5,5,5,5
Spring,2016,JEFFREY EPPINGER,ISR,8707,WEB APPLCTN DEVLPMNT,C3,Lect,9,15,60%,14.67,4.89,4.89,4.89,5,4.89,4.78,5,5,4.89
Spring,2016,JEFFREY EPPINGER,ISR,8707,WEB APPLCTN DEVLPMNT,D3,Lect,10,15,67%,13,4.5,4.5,4.6,4.6,4.5,4.6,4.5,4.6,4.78
Spring,2016,JEFFREY EPPINGER,ISR,8707,WEB APPLCTN DEVLPMNT,E3,Lect,8,10,80%,19.25,4.63,4.63,4.63,4.25,4.38,4.5,4.38,4.5,4.5
Spring,2016,JEFFREY EPPINGER,ISR,8707,WEB APPLCTN DEVLPMNT,F3,Lect,3,5,60%,18.33,5,5,5,5,5,5,5,5,5
Spring,2016,SUNDER KEKRE,ISR,8708,ERP SUPPLY CHAIN,A4,Lect,7,15,47%,12.67,4.43,4.43,4.29,4.43,4.29,4.29,4.29,4.43,4.29
Spring,2016,SUNDER KEKRE,ISR,8708,ERP SUPPLY CHAIN,B4,Lect,9,15,60%,11.38,3.67,3.67,3.78,3.67,3.56,3.44,3.67,3.56,3.56
Spring,2016,SUNDER KEKRE,ISR,8708,ERP SUPPLY CHAIN,C4,Lect,9,15,60%,11.78,4.67,4.44,4.44,4.33,4.44,4.56,4.56,4.33,4.56
Spring,2016,SUNDER KEKRE,ISR,8708,ERP SUPPLY CHAIN,D4,Lect,8,15,53%,8.38,4.63,4.63,4.5,4.63,4.63,4.63,4.63,4.63,4.63
Spring,2016,SUNDER KEKRE,ISR,8708,ERP SUPPLY CHAIN,E4,Lect,5,10,50%,9.8,4.2,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4
Spring,2016,SUNDER KEKRE,ISR,8708,ERP SUPPLY CHAIN,F4,Lect,2,6,33%,8,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
